IDMEDIDOR;FECHA;MINIMA;MINIMA2;MAXIMA
2058;2014-05-04 00:00:00;4,5;8,6;24
2058;2014-05-05 00:00:00;11,2;9,8;20,5
2058;2014-05-06 00:00:00;2;6,2;19,5
2058;2014-05-07 00:00:00;8,9;12,3;25
2058;2014-05-08 00:00:00;2,7;5,8;18
2058;2014-05-09 00:00:00;4,2;8,6;18,4
2058;2014-05-10 00:00:00;11,5;11;18,2
2058;2014-05-11 00:00:00;10,8;12,2;16,4
2058;2014-05-12 00:00:00;10,5;10;16,5
2058;2014-05-13 00:00:00;3,4;7,5;21,5
2058;2014-05-14 00:00:00;8,9;11,8;22
2058;2014-05-15 00:00:00;5,5;8,6;19,5
2058;2014-05-16 00:00:00;7;5,8;19
2058;2014-05-17 00:00:00;-1,5;2,6;16
2058;2014-05-18 00:00:00;-2;1,8;10,5
2058;2014-05-19 00:00:00;-1,4;1,6;16,5
2058;2014-05-20 00:00:00;5,4;8,8;12
2058;2014-05-21 00:00:00;8;7;9,7
2058;2014-05-22 00:00:00;6,4;4,2;12,5
2058;2014-05-23 00:00:00;-3,8;-0,8;13
2058;2014-05-24 00:00:00;-3;-0,2;17,5
2058;2014-05-25 00:00:00;-1,5;3;19,5
2058;2014-05-26 00:00:00;-5,6;-2,6;18,5
2058;2014-05-27 00:00:00;-3,7;1,4;17
2058;2014-05-28 00:00:00;2,4;5,2;20
2058;2014-05-29 00:00:00;5,2;8,2;18,5
2058;2014-05-30 00:00:00;-0,5;4,6;17,5
2058;2014-05-31 00:00:00;-5,5;0;19,5
2058;2014-06-01 00:00:00;-4;1,4;20,5
2058;2014-06-02 00:00:00;-0,1;4,6;18
2058;2014-06-03 00:00:00;5,6;7,9;18,5
2058;2014-06-04 00:00:00;5,4;3,8;17,5
2058;2014-06-05 00:00:00;-7;-3,6;15
2058;2014-06-06 00:00:00;-6;-1,2;15,5
2058;2014-06-07 00:00:00;-1,5;3;15
2058;2014-06-08 00:00:00;-6,5;-1,2;10
2058;2014-06-09 00:00:00;-4;0,4;17,8
2058;2014-06-10 00:00:00;1,5;6,2;19
2058;2014-06-11 00:00:00;3;6,7;20,5
2058;2014-06-12 00:00:00;7,7;3,6;12
2058;2014-06-13 00:00:00;-5,6;-2,8;13,5
2058;2014-06-14 00:00:00;-3,1;-1;15
2058;2014-06-15 00:00:00;-2,5;-0,4;14
2058;2014-06-16 00:00:00;-3,7;1,2;15
2058;2014-06-17 00:00:00;-3,2;-0,4;13,5
2058;2014-06-18 00:00:00;-9,8;-6,2;11,5
2058;2014-02-06 00:00:00;5,2;7,8;30,2
2058;2014-02-07 00:00:00;10,5;13,4;36,5
2058;2014-02-08 00:00:00;12,5;16,2;26
2058;2014-02-09 00:00:00;13,2;17;31,6
2058;2014-02-10 00:00:00;16,3;17,2;31,8
2058;2014-02-11 00:00:00;16,6;17,3;32,5
2058;2014-02-12 00:00:00;12,4;14,8;31
2058;2014-02-13 00:00:00;13;14,7;24,5
2058;2014-02-14 00:00:00;10,5;12,2;21,5
2058;2014-02-15 00:00:00;11,5;13,9;20,7
2058;2014-06-19 00:00:00;-5,4;-0,8;16,5
2058;2014-06-20 00:00:00;-1,5;-0,9;17,5
2058;2014-06-21 00:00:00;0;3;15,5
2058;2014-06-22 00:00:00;-2;0,6;19
2058;2014-06-23 00:00:00;-4,1;-0,5;15
2058;2014-06-24 00:00:00;-6;-5;15,5
2058;2014-06-25 00:00:00;-4,5;-1,3;10
2058;2014-06-26 00:00:00;-4,6;-1,2;11
2058;2014-06-27 00:00:00;-7,5;-1,8;16,5
2058;2014-06-28 00:00:00;-7;-2,8;18,5
2058;2014-06-29 00:00:00;-6;-2,6;16,5
2058;2014-06-30 00:00:00;-5,9;-2,3;16,5
2058;2014-07-01 00:00:00;-5,6;-1,8;15,5
2058;2014-07-02 00:00:00;3;6,6;14
2058;2014-07-03 00:00:00;-8,2;2,6;10,5
2058;2014-07-04 00:00:00;-3,5;-0,2;13,5
2058;2014-07-05 00:00:00;2,6;3,6;11,5
2058;2014-07-06 00:00:00;2,5;4,2;11
2058;2014-07-07 00:00:00;-3,6;2,2;15
2058;2014-07-08 00:00:00;-1,4;1,6;15,5
2058;2014-07-09 00:00:00;-4;-2;8
2058;2014-07-10 00:00:00;6,8;7,2;10
2058;2014-07-11 00:00:00;7,7;9,1;15
2058;2014-07-12 00:00:00;9,5;11;13,5
2058;2014-07-13 00:00:00;10;10,2;16
2058;2014-07-14 00:00:00;NULL;11;16,5
2058;2014-07-15 00:00:00;6;7;18,5
2058;2014-07-16 00:00:00;0,5;4,4;17
2058;2014-07-17 00:00:00;-0,5;3,6;16,5
2058;2014-07-18 00:00:00;-4;0;19,5
2058;2014-02-16 00:00:00;14,5;16,5;20,8
2058;2014-02-17 00:00:00;16;16,7;27
2058;2014-02-18 00:00:00;16,5;18,4;29,8
2058;2014-02-19 00:00:00;16,8;18,2;31,5
2058;2014-02-20 00:00:00;16,6;17,6;28
2058;2014-02-21 00:00:00;14;15,4;25
2058;2014-02-22 00:00:00;10;12,2;29
2058;2014-02-23 00:00:00;11,2;14;29,5
2058;2014-02-24 00:00:00;15;15,2;20,5
2058;2014-02-25 00:00:00;9;9,7;19
2058;2014-02-26 00:00:00;5,3;5,8;21
2058;2014-02-27 00:00:00;6;8,3;24
2058;2014-02-28 00:00:00;8,3;10,4;27,5
2058;2014-03-01 00:00:00;12,2;14,3;25,5
2058;2014-03-02 00:00:00;11,2;12,6;26,5
2058;2014-03-03 00:00:00;12,5;14,9;24,5
2058;2014-03-04 00:00:00;10,5;12;26,5
2058;2014-03-05 00:00:00;11,9;12,7;26
2058;2014-03-06 00:00:00;6,9;7,4;27
2058;2014-03-07 00:00:00;12;13;30,5
2058;2014-03-08 00:00:00;12;13,8;31
2058;2014-03-09 00:00:00;13,8;15,4;23
2058;2014-03-10 00:00:00;6;8,4;24
2058;2014-03-12 00:00:00;12;10,4;29,5
2058;2014-07-19 00:00:00;-2,5;1,4;21
2058;2014-07-20 00:00:00;0,5;4,6;19,5
2058;2014-03-13 00:00:00;14;16,7;28,5
2058;2014-03-14 00:00:00;16,1;16,8;23,5
2058;2014-03-15 00:00:00;8,2;11;26
2058;2014-03-16 00:00:00;13,2;16,2;27,5
2058;2014-03-17 00:00:00;3,6;8,4;20
2058;2014-03-18 00:00:00;-0,8;3,4;20,5
2058;2014-03-19 00:00:00;9,5;10,8;18,5
2058;2014-03-20 00:00:00;7,5;10,7;30,5
2058;2014-03-21 00:00:00;-1;4,4;20
2058;2014-03-22 00:00:00;-4;1;25,5
2058;2014-03-23 00:00:00;3,5;9;30,5
2058;2014-03-24 00:00:00;8,5;12;27,5
2058;2014-03-25 00:00:00;12,1;13,1;22,5
2058;2014-03-26 00:00:00;7,6;11,5;24,5
2058;2014-03-27 00:00:00;9,5;12,8;29
2058;2014-03-28 00:00:00;12;16;32
2058;2014-03-29 00:00:00;15;17;29,2
2058;2014-03-30 00:00:00;15,2;8;23,2
2058;2014-03-31 00:00:00;1;6,4;20,5
2058;2014-04-01 00:00:00;4,4;8,2;21
2058;2014-04-02 00:00:00;11,5;13,4;17,5
2058;2014-04-03 00:00:00;15,4;15,8;20
2058;2014-04-04 00:00:00;16,8;17,8;21,5
2058;2014-04-05 00:00:00;18;18,4;21
2058;2014-04-06 00:00:00;16;17,4;21,5
2058;2014-04-07 00:00:00;18,7;19,6;21,5
2058;2014-04-08 00:00:00;4,4;12;17
2058;2014-04-09 00:00:00;7,5;12;24,5
2058;2014-04-10 00:00:00;7;10,7;20
2058;2014-04-11 00:00:00;-0,9;4,6;21,3
2058;2014-07-21 00:00:00;-1,5;1;17,5
2058;2014-07-22 00:00:00;3,5;4,8;13
2058;2014-07-23 00:00:00;-9,6;0;13,5
2058;2014-07-24 00:00:00;-8;-3,8;13
2058;2014-07-25 00:00:00;-6,5;-2;15
2058;2014-07-26 00:00:00;-7,5;-4,2;7,5
2058;2014-07-27 00:00:00;-5;-1,8;11,5
2058;2014-04-12 00:00:00;5,5;6,4;19,2
2058;2014-04-13 00:00:00;1,2;3,3;16,3
2058;2014-04-14 00:00:00;-0,7;3,6;10,3
2058;2014-04-15 00:00:00;3,9;7,2;25
2058;2014-04-16 00:00:00;6,4;9;20,5
2058;2014-04-17 00:00:00;-0,5;4;17
2058;2014-04-18 00:00:00;-6;1;21,5
2058;2014-04-19 00:00:00;0,5;3,2;18
2058;2014-10-03 00:00:00;9;10,2;19
2058;2014-10-04 00:00:00;11,4;12;15
2058;2014-10-05 00:00:00;12,5;13;17,5
2058;2014-10-06 00:00:00;8,5;10;25
2058;2014-10-07 00:00:00;8;10,4;29
2058;2014-10-08 00:00:00;10,6;13,2;23,5
2058;2014-10-09 00:00:00;9,8;9,6;17,5
2058;2014-10-10 00:00:00;-1,5;0,9;16,2
2058;2014-10-11 00:00:00;3;5,6;21,5
2058;2014-10-12 00:00:00;3;6,8;24
2058;2014-10-13 00:00:00;3,5;6,4;26,8
2058;2014-10-14 00:00:00;2,5;5,3;28
2058;2014-10-15 00:00:00;12,5;14,8;29,8
2058;2014-10-16 00:00:00;3,5;8;25
2058;2014-10-17 00:00:00;5,4;9,8;26
2058;2014-10-18 00:00:00;11,7;14;19,9
2058;2014-10-19 00:00:00;3,2;5,4;23
2058;2014-10-20 00:00:00;5,5;8,8;28
2058;2014-10-21 00:00:00;9,9;14,2;32
2058;2014-10-22 00:00:00;14,5;17,8;31,3
2058;2014-10-23 00:00:00;14,5;17,2;32,5
2058;2014-10-24 00:00:00;14,3;16;29,5
2058;2014-10-25 00:00:00;15,5;18,4;29,3
2058;2014-10-26 00:00:00;17,5;18,4;29,3
2058;2014-10-27 00:00:00;16,5;16;22
2058;2014-10-28 00:00:00;8;11,3;23
2058;2014-10-29 00:00:00;11;12;24,3
2058;2014-10-30 00:00:00;0,3;3,6;25,5
2058;2014-10-31 00:00:00;5;6,4;18
2058;2014-11-01 00:00:00;4,5;6,2;16,5
2058;2014-11-02 00:00:00;6,5;7,1;12,8
2058;2014-11-03 00:00:00;8,5;8;18
2058;2014-11-04 00:00:00;2,5;5,6;22,5
2058;2014-11-05 00:00:00;4,5;8,7;27,5
2058;2014-11-06 00:00:00;6,5;9,8;28
2058;2014-11-07 00:00:00;7;10;26
2058;2014-11-08 00:00:00;4,5;11;26,5
2058;2014-11-09 00:00:00;4,2;9;29,8
2058;2014-11-10 00:00:00;11;13,7;30,3
2058;2014-11-11 00:00:00;12;13,6;26
2058;2014-11-12 00:00:00;4,4;9,6;24,5
2058;2014-11-13 00:00:00;5,5;10,2;29,5
2058;2014-11-14 00:00:00;7,5;11;32
2058;2014-11-15 00:00:00;9,5;13;32
2058;2014-11-16 00:00:00;13;15,4;32,8
2058;2014-11-17 00:00:00;13,9;16,8;37
2058;2014-11-18 00:00:00;15,3;18,2;33,5
2058;2014-11-19 00:00:00;10,5;13,5;26
2058;2014-11-20 00:00:00;2,6;6,4;26,5
2058;2014-11-21 00:00:00;13,5;11,8;18
2058;2014-11-22 00:00:00;8;9,2;27,5
2058;2014-11-23 00:00:00;13;16;32,8
2058;2014-11-24 00:00:00;11,2;12,5;24
2058;2014-11-25 00:00:00;3,5;6,9;27,5
2058;2014-11-26 00:00:00;10,5;14;30
2058;2014-11-27 00:00:00;9,5;11,5;32,5
2058;2014-11-28 00:00:00;15;16,9;31,5
2058;2014-11-29 00:00:00;14;14,8;27,5
2058;2014-11-30 00:00:00;8;9,5;23
2058;2014-12-01 00:00:00;0,8;4,1;27,6
2058;2014-12-02 00:00:00;6;10,4;28,6
2058;2014-12-03 00:00:00;6;10,6;36
2058;2014-12-04 00:00:00;14,1;18,1;36
2058;2014-12-05 00:00:00;15,9;19,9;35
2058;2014-12-06 00:00:00;15,5;19;33
2058;2014-12-07 00:00:00;8,2;12;30,5
2058;2014-12-08 00:00:00;9,2;15,4;34,6
2058;2014-12-09 00:00:00;15,6;19,1;34
2058;2014-12-10 00:00:00;8,6;11,8;27
2058;2014-12-11 00:00:00;9,5;12,5;23
2058;2014-12-12 00:00:00;7,5;11;32
2058;2014-12-13 00:00:00;9,5;12;32
2058;2014-12-14 00:00:00;11,5;15;30,5
2058;2014-12-15 00:00:00;15;15,8;21,8
2058;2014-12-16 00:00:00;11,5;14,2;30
2058;2014-12-17 00:00:00;12,5;16;32,5
2058;2014-12-18 00:00:00;9;11,8;35
2058;2014-12-19 00:00:00;11;16,2;36,5
2058;2014-12-20 00:00:00;11,5;14,4;23,5
2058;2014-12-21 00:00:00;2,5;6,8;23,5
2058;2014-12-22 00:00:00;-1,5;1,5;23,8
2058;2014-12-23 00:00:00;4;8,7;30,8
2058;2014-12-24 00:00:00;13,5;17;32,8
2058;2014-12-25 00:00:00;12;15,4;36
2058;2014-12-26 00:00:00;16;18;34,5
2058;2014-12-27 00:00:00;14,5;18,6;31,5
2058;2014-12-28 00:00:00;12;15;36,5
2058;2014-12-29 00:00:00;19,3;20;29,5
2058;2014-12-30 00:00:00;9,5;13,3;32,5
2058;2014-12-31 00:00:00;15;16;30
2058;2014-07-28 00:00:00;3;5,2;15
2058;2014-07-29 00:00:00;-0,2;3,2;19,5
2058;2014-07-30 00:00:00;-4,1;-0,2;17
2058;2014-07-31 00:00:00;3,1;6,2;21,5
2058;2014-08-01 00:00:00;5,6;8,7;24,5
2058;2014-08-02 00:00:00;13,5;13,9;24,5
2058;2014-08-03 00:00:00;4,5;6,2;19,5
2058;2014-08-04 00:00:00;-7,3;-1,4;16
2058;2014-08-05 00:00:00;-1,8;3,1;18,5
2058;2014-08-06 00:00:00;-1,8;0,8;16,5
2058;2014-08-07 00:00:00;-1,3;3;16
2058;2014-08-08 00:00:00;-8;-3,2;19
2058;2014-08-09 00:00:00;-1;3;18,5
2058;2014-08-10 00:00:00;0,5;1,6;10
2058;2014-08-11 00:00:00;-9,3;-5;16
2058;2014-08-12 00:00:00;-7,1;-1;14,5
2058;2014-08-13 00:00:00;-9,5;-2,4;18,5
2058;2014-08-14 00:00:00;-5,2;0,1;19
2058;2014-08-15 00:00:00;-2;1,8;19,1
2058;2014-08-16 00:00:00;-2;1,4;22,5
2058;2014-08-17 00:00:00;0;5;22
2058;2014-08-18 00:00:00;2,5;8,4;30
2058;2014-08-19 00:00:00;2,5;6,1;27
2058;2014-08-20 00:00:00;9,9;14,4;29,5
2058;2014-08-21 00:00:00;10,4;13;25
2058;2014-08-22 00:00:00;10,1;10,8;12,3
2058;2014-08-23 00:00:00;10;10,2;13,5
2058;2014-08-24 00:00:00;5,5;5,8;12
2058;2014-08-25 00:00:00;3;4,4;10
2058;2014-08-26 00:00:00;-1,5;0,3;11
2058;2014-08-27 00:00:00;-7,4;-5;13,2
2058;2014-08-28 00:00:00;-4,9;-0,1;17,5
2058;2014-08-29 00:00:00;0,3;3,2;19
2058;2014-08-30 00:00:00;2,6;5,8;15,9
2058;2014-08-31 00:00:00;-1,3;2,8;21,6
2058;2014-09-01 00:00:00;6,4;10,4;19,9
2058;2014-09-02 00:00:00;8,5;10,1;15
2058;2014-09-03 00:00:00;4,5;8,2;14,8
2058;2014-09-04 00:00:00;12,6;14;15,8
2058;2014-09-05 00:00:00;13,8;11,2;16
2058;2014-09-06 00:00:00;4;7;18,5
2058;2014-09-07 00:00:00;2;5,4;24,5
2058;2014-09-08 00:00:00;5;7,6;24
2058;2014-09-09 00:00:00;6,9;6,4;17,9
2058;2014-09-10 00:00:00;-3,5;0,1;17,5
2058;2014-09-11 00:00:00;-2,5;0,6;19,5
2058;2014-09-12 00:00:00;1,6;5;21,5
2058;2014-09-13 00:00:00;2,5;5,4;18
2058;2014-09-14 00:00:00;8,5;8,6;21,5
2058;2014-09-15 00:00:00;-1,6;1,8;19
2058;2014-09-16 00:00:00;5,5;8,8;24
2058;2014-09-17 00:00:00;5,4;7,8;25
2058;2014-09-18 00:00:00;5,5;9,4;23,4
2058;2014-09-19 00:00:00;3,8;7,2;23
2058;2014-09-20 00:00:00;2;5,6;19,5
2058;2014-09-21 00:00:00;4,5;6,4;24,5
2058;2014-09-22 00:00:00;9,5;9,4;18
2058;2014-09-23 00:00:00;3;9;20,5
2058;2014-09-24 00:00:00;-1,5;3;22,5
2058;2014-09-25 00:00:00;5,8;4,8;18,5
2058;2014-09-26 00:00:00;-6,1;-0,2;17,5
2058;2014-09-27 00:00:00;-0,5;3,4;22,4
2058;2014-09-28 00:00:00;4;7,2;25,2
2058;2014-09-29 00:00:00;1;9,2;19,5
2058;2014-09-30 00:00:00;3,5;9;21,5
2058;2014-10-01 00:00:00;2,5;5;20
2058;2014-10-02 00:00:00;8;8,8;17,5
2058;2015-03-23 00:00:00;9,3;11;25
2058;2015-03-24 00:00:00;13,9;15;24,5
2058;2015-03-25 00:00:00;8;9,7;20
2058;2015-03-26 00:00:00;0,4;3,1;20,5
2058;2015-03-27 00:00:00;2;4,6;24
2058;2015-03-28 00:00:00;NULL;11;29,5
2058;2015-03-29 00:00:00;9;12,8;31,5
2058;2015-03-30 00:00:00;14;15;22
2058;2015-03-31 00:00:00;3;5,6;26,5
2058;2015-04-01 00:00:00;8,5;11;31,5
2058;2015-04-02 00:00:00;9,5;12,2;31,8
2058;2015-04-03 00:00:00;10;14;28
2058;2015-04-04 00:00:00;6,3;8,5;24,8
2058;2015-04-05 00:00:00;11,6;12,2;21
2058;2015-04-06 00:00:00;7;9,2;22
2058;2015-04-07 00:00:00;8,5;10,1;22
2058;2015-04-08 00:00:00;6;9,2;24,5
2058;2015-04-09 00:00:00;9,5;11,5;29,5
2058;2015-04-10 00:00:00;14;15,2;28
2058;2015-04-11 00:00:00;13,5;14,8;25
2058;2015-04-12 00:00:00;14,3;15,8;28,2
2058;2015-04-13 00:00:00;17,5;19,8;27
2058;2015-04-14 00:00:00;16,5;17,1;25,5
2058;2015-04-15 00:00:00;12;13,5;16
2058;2015-04-16 00:00:00;12,5;13,8;17
2058;2015-04-17 00:00:00;4;6,5;19,8
2058;2015-04-18 00:00:00;1,5;5,3;24,8
2058;2015-04-19 00:00:00;9,3;11,7;19
2058;2015-04-20 00:00:00;3,5;7,2;20
2058;2015-04-21 00:00:00;-1;1;23,5
2058;2015-04-22 00:00:00;2;4,8;24,8
2058;2015-04-23 00:00:00;7,5;9;27,5
2058;2015-04-24 00:00:00;6;9,5;28
2058;2015-04-25 00:00:00;NULL;10,8;29
2058;2015-04-26 00:00:00;6,5;10;29,5
2058;2015-04-27 00:00:00;11,5;12;17
2058;2015-04-28 00:00:00;NULL;10,2;15,5
2058;2015-04-29 00:00:00;13;14,2;17
2058;2015-04-30 00:00:00;14;14,6;19
2058;2015-05-01 00:00:00;11,5;13,6;20
2058;2015-05-02 00:00:00;5,5;5,4;18
2058;2015-05-03 00:00:00;-1,8;2;16
2058;2015-05-04 00:00:00;2;6,2;20,5
2058;2015-10-08 00:00:00;8,5;13,4;17,8
2058;2015-10-09 00:00:00;3,1;4,7;15,5
2058;2015-10-10 00:00:00;-3,5;1,2;16,8
2058;2015-10-11 00:00:00;-4,5;-1,2;16,6
2058;2015-10-12 00:00:00;-4,5;-0,4;19
2058;2015-10-13 00:00:00;5,5;8,5;25
2058;2015-10-14 00:00:00;9,5;10,8;18
2058;2015-10-15 00:00:00;7;9,6;18
2058;2015-10-16 00:00:00;-2,5;1,3;15,8
2058;2015-10-17 00:00:00;0,5;3,4;20
2058;2015-10-18 00:00:00;5;8,2;25
2058;2015-10-19 00:00:00;6,5;9;21,5
2058;2015-10-20 00:00:00;9;11,4;24,5
2058;2015-10-21 00:00:00;6;8;22
2058;2015-10-22 00:00:00;4;7,8;17,5
2058;2015-10-23 00:00:00;-2,4;1,2;13,8
2058;2015-10-24 00:00:00;5,5;6,2;11
2058;2015-10-25 00:00:00;7;7,2;13,5
2058;2015-10-26 00:00:00;7,5;9,4;18,2
2058;2015-10-27 00:00:00;7,4;9,1;25
2058;2015-10-28 00:00:00;14,7;14,4;29
2058;2015-10-29 00:00:00;11,8;10,6;22,8
2058;2015-10-30 00:00:00;2,9;5,4;20,5
2058;2015-10-31 00:00:00;1,5;4,5;20
2058;2015-11-01 00:00:00;2,5;6,5;25
2058;2015-11-02 00:00:00;4;6,8;23,5
2058;2015-11-03 00:00:00;8,6;10,1;26
2058;2015-11-04 00:00:00;3,9;6,7;25,5
2058;2015-05-05 00:00:00;0,6;4,4;19,5
2058;2015-05-06 00:00:00;2;2,8;14,5
2058;2015-05-07 00:00:00;-1;2,3;15,8
2058;2015-05-08 00:00:00;2,4;4,5;19,5
2058;2015-05-09 00:00:00;4;6,5;20,4
2058;2015-05-10 00:00:00;0,5;2,5;21,5
2058;2015-05-11 00:00:00;2,5;6;20
2058;2015-05-12 00:00:00;8;10;20,5
2058;2015-05-13 00:00:00;7,5;10,5;22
2058;2015-05-14 00:00:00;4,5;7,8;23,5
2058;2015-05-15 00:00:00;7;9,8;27
2058;2015-05-16 00:00:00;6,8;9,6;27,9
2058;2015-05-17 00:00:00;11,5;14,8;27,5
2058;2015-05-18 00:00:00;14,5;16,2;24,5
2058;2015-05-19 00:00:00;10,5;14;22,2
2058;2015-05-20 00:00:00;15,5;10,8;29
2058;2015-05-21 00:00:00;11,5;11,4;21,6
2058;2015-05-22 00:00:00;7,5;11;20
2058;2015-05-23 00:00:00;4,5;7;19
2058;2015-05-24 00:00:00;NULL;1,2;17,5
2058;2015-05-25 00:00:00;NULL;-2,2;20,7
2058;2015-05-26 00:00:00;-3;-1,2;17,5
2058;2015-05-27 00:00:00;5;8,7;14,5
2058;2015-05-28 00:00:00;1,4;4,7;19,5
2058;2015-05-29 00:00:00;8;6,4;18,5
2058;2015-05-30 00:00:00;-1,2;1,2;20,2
2058;2015-05-31 00:00:00;NULL;0,3;20,2
2058;2015-06-01 00:00:00;4,5;8,4;19,5
2058;2015-06-02 00:00:00;2,5;6,7;24,3
2058;2015-01-01 00:00:00;7,5;11,2;24,5
2058;2015-01-02 00:00:00;1,5;5,2;27,5
2058;2015-01-03 00:00:00;11,3;14,6;30
2058;2015-01-04 00:00:00;5,4;8,2;31
2058;2015-01-05 00:00:00;18,2;20,2;39
2058;2015-01-06 00:00:00;19,5;21;31,5
2058;2015-01-07 00:00:00;6,5;10,3;35,5
2058;2015-01-08 00:00:00;19;20,1;34
2058;2015-01-09 00:00:00;13,5;17,3;34
2058;2015-01-10 00:00:00;11;15;33
2058;2015-01-11 00:00:00;6,8;12,6;34,5
2058;2015-01-12 00:00:00;9,4;13,7;32,5
2058;2015-01-13 00:00:00;16,5;16,8;27
2058;2015-01-14 00:00:00;12,4;15,3;34
2058;2015-01-15 00:00:00;12,5;14,2;28,5
2058;2015-01-16 00:00:00;20;22;38
2058;2015-01-17 00:00:00;14,5;15,2;30
2058;2015-01-18 00:00:00;17;19;33
2058;2015-01-19 00:00:00;17;17,8;27
2058;2015-01-20 00:00:00;1,5;6,2;27
2058;2015-01-21 00:00:00;7;9,8;29,5
2058;2015-01-22 00:00:00;16,5;18,7;31,5
2058;2015-01-23 00:00:00;13,5;16,7;32,5
2058;2015-01-24 00:00:00;18;20,4;35,5
2058;2015-01-25 00:00:00;21,5;23;35
2058;2015-01-26 00:00:00;21,6;20,2;31,5
2058;2015-01-27 00:00:00;17,5;19,9;33
2058;2015-01-28 00:00:00;15,5;17,5;29,5
2058;2015-01-29 00:00:00;9,5;11,6;28
2058;2015-01-30 00:00:00;11;13,9;29
2058;2015-01-31 00:00:00;15;17;32
2058;2015-02-01 00:00:00;18;19;33,5
2058;2015-02-02 00:00:00;17;19,8;33,5
2058;2015-02-03 00:00:00;17,5;19,5;32
2058;2015-02-04 00:00:00;20,5;21,2;31,5
2058;2015-02-05 00:00:00;12;16,2;36
2058;2015-02-06 00:00:00;17,5;20,1;35,5
2058;2015-02-07 00:00:00;17,5;19;34
2058;2015-02-08 00:00:00;18;19,4;32
2058;2015-02-09 00:00:00;7,5;10,6;28,5
2058;2015-02-10 00:00:00;6,5;10,5;30
2058;2015-02-11 00:00:00;6,5;10,2;36
2058;2015-02-12 00:00:00;12;15,5;29,5
2058;2015-02-13 00:00:00;4,5;8,5;28
2058;2015-02-14 00:00:00;13;15;29,8
2058;2015-02-15 00:00:00;16,4;18;32
2058;2015-02-16 00:00:00;14;16;31,5
2058;2015-02-17 00:00:00;16,5;18,4;32
2058;2015-02-18 00:00:00;17,2;18,2;25,6
2058;2015-02-19 00:00:00;-1,1;2,6;24,5
2058;2015-02-20 00:00:00;3,4;7,3;26,5
2058;2015-02-21 00:00:00;6;8,2;27,5
2058;2015-02-22 00:00:00;11;14;32,8
2058;2015-02-23 00:00:00;14,2;16,8;17,2
2058;2015-02-24 00:00:00;15,2;17,2;36,5
2058;2015-02-25 00:00:00;15,8;13;18
2058;2015-02-26 00:00:00;10,8;11;22,5
2058;2015-02-27 00:00:00;10,7;12,9;28
2058;2015-02-28 00:00:00;12;14,6;25,5
2058;2015-03-01 00:00:00;13;14,6;27,3
2058;2015-03-02 00:00:00;14,3;17,1;34
2058;2015-03-03 00:00:00;16;17,8;30
2058;2015-03-04 00:00:00;12,5;14,6;31
2058;2015-03-05 00:00:00;13,5;16,1;32,5
2058;2015-03-06 00:00:00;15,6;18,5;32
2058;2015-03-07 00:00:00;19,5;21;35
2058;2015-03-08 00:00:00;20,5;23;35
2058;2015-03-09 00:00:00;18,5;19,6;31,5
2058;2015-03-10 00:00:00;17;18,5;33,5
2058;2015-03-11 00:00:00;16,4;18;34
2058;2015-03-12 00:00:00;18,5;21;34,5
2058;2015-03-13 00:00:00;19,5;16,8;23
2058;2015-03-14 00:00:00;10;11,8;26
2058;2015-03-15 00:00:00;10;12;27
2058;2015-03-16 00:00:00;17;18,9;32
2058;2015-03-17 00:00:00;19,4;21;31
2058;2015-03-18 00:00:00;20;21,8;33,5
2058;2015-03-19 00:00:00;18;19,5;33
2058;2015-03-20 00:00:00;15,5;16,3;27
2058;2015-03-21 00:00:00;0,4;2,8;20
2058;2015-03-22 00:00:00;3,8;6,2;23
2058;2015-08-27 00:00:00;-4,5;1,3;20,6
2058;2015-08-28 00:00:00;9,5;11,5;30,4
2058;2015-08-29 00:00:00;7,2;9;25,5
2058;2015-08-30 00:00:00;2,6;5,2;26,4
2058;2015-08-31 00:00:00;1,5;4,4;19,5
2058;2015-09-01 00:00:00;3,5;5,2;11,4
2058;2015-09-02 00:00:00;6,5;4,8;18,6
2058;2015-09-03 00:00:00;-9,6;-6,4;22,8
2058;2015-09-04 00:00:00;-4,6;1,6;25,8
2058;2015-09-05 00:00:00;NULL;-0,6;27,2
2058;2015-09-06 00:00:00;7,8;9,6;25,4
2058;2015-09-07 00:00:00;5,6;8;17
2058;2015-09-08 00:00:00;-2,5;3,5;19,5
2058;2015-09-09 00:00:00;6,5;3,8;13,7
2058;2015-09-10 00:00:00;NULL;-1,8;17,1
2058;2015-09-11 00:00:00;-11;-6,5;18,5
2058;2015-09-12 00:00:00;-4,3;0;21,9
2058;2015-09-13 00:00:00;-3,5;2,5;23,5
2058;2015-09-14 00:00:00;-2,5;2,3;30,1
2058;2015-09-15 00:00:00;2,4;5,2;24,6
2058;2015-09-16 00:00:00;-5,2;-0,4;19
2058;2015-09-17 00:00:00;-4,5;-1;20,3
2058;2015-09-18 00:00:00;1,5;4,8;21,2
2058;2015-09-19 00:00:00;-2;2,4;24,6
2058;2015-09-20 00:00:00;4,5;8,2;12
2058;2015-09-21 00:00:00;6;6,4;10,6
2058;2015-09-22 00:00:00;6,5;7,5;10,1
2058;2015-09-23 00:00:00;6,3;7,1;13,8
2058;2015-09-24 00:00:00;3;5,5;19
2058;2015-09-25 00:00:00;5;7,7;20,5
2058;2015-09-26 00:00:00;2,5;4,8;23
2058;2015-09-27 00:00:00;6,3;9,2;23,3
2058;2015-09-28 00:00:00;9,6;9;24,5
